Order_ID,Date,Customer_Name,City,Category,Product,Price,Quantity,Discount_Percent,Revenue,Profit
ORD0510,2025-11-05,Priya Gupta,Bengaluru,Home Appliances,Microwave,17383,6,20,83438.4,15574.09
ORD0511,2025-09-21,Riya Singh,Jaipur,Clothing,Sneakers,4406,2,5,8371.4,2432.89
ORD0512,2025-05-11,Aarav Sharma,Pune,Electronics,Headphones,5572,5,5,26467.0,2388.18
ORD0513,2025-11-17,Pooja Agarwal,Kolkata,Home Appliances,Microwave,7654,3,10,20665.8,4117.04
ORD0514,2025-04-23,Rahul Verma,Hyderabad,Home Appliances,Electric Kettle,2266,2,25,3399.0,440.05
ORD0515,2025-07-26,Riya Singh,Pune,Electronics,Monitor,23552,3,15,60057.6,11156.9
ORD0516,2025-04-22,Pooja Agarwal,Hyderabad,Furniture,Desk,14868,6,10,80287.2,11256.22
ORD0517,2025-05-04,Karan Mehta,Chennai,Home Appliances,Electric Kettle,836,2,25,1254.0,171.17
ORD0518,2025-02-28,Rohit Kumar,Kolkata,Accessories,Watch,1653,6,15,8430.3,2351.91
ORD0519,2025-08-17,Anjali Mishra,Varanasi,Accessories,Wallet,501,6,20,2404.8,602.89
ORD0520,2025-10-03,Vikas Singh,Varanasi,Clothing,Jeans,2512,2,0,5024.0,461.45
ORD0521,2025-02-23,Priya Gupta,Hyderabad,Electronics,Smartphone,53931,4,25,161793.0,25248.18
ORD0522,2025-01-20,Riya Singh,Delhi,Home Appliances,Mixer,3259,1,15,2770.15,634.97
ORD0523,2025-04-27,Aman Yadav,Jaipur,Electronics,Smartphone,62049,5,20,248196.0,16780.66
ORD0524,2025-12-11,Riya Singh,Hyderabad,Home Appliances,Fan,5113,7,10,32211.9,1746.62
ORD0525,2025-12-25,Riya Singh,Pune,Electronics,Mouse,2832,2,25,4248.0,834.32
ORD0526,2025-08-13,Rohit Kumar,Jaipur,Accessories,Backpack,3174,5,20,12696.0,909.37
ORD0527,2025-10-07,Aman Yadav,Mumbai,Electronics,Headphones,3561,4,5,13531.8,3202.82
ORD0528,2025-10-21,Pooja Agarwal,Jaipur,Clothing,Jacket,2091,3,0,6273.0,379.16
ORD0529,2025-06-26,Priya Gupta,Jaipur,Accessories,Belt,748,5,5,3553.0,842.32
ORD0530,2025-05-10,Priya Gupta,Delhi,Accessories,Watch,3637,3,5,10365.45,2116.84
ORD0531,2025-05-29,Karan Mehta,Delhi,Furniture,Coffee Table,3891,8,25,23346.0,4375.42
ORD0532,2025-12-10,Karan Mehta,Bengaluru,Clothing,T-Shirt,904,8,10,6508.8,906.58
ORD0533,2025-06-18,Pooja Agarwal,Kolkata,Electronics,Tablet,16574,4,10,59666.4,10230.72
ORD0534,2025-03-28,Aarav Sharma,Pune,Accessories,Watch,10266,6,10,55436.4,16057.97
ORD0535,2025-03-10,Karan Mehta,Pune,Furniture,Desk,15668,7,10,98708.4,25666.9
ORD0536,2025-02-25,Rahul Verma,Chennai,Home Appliances,Fan,5448,6,10,29419.2,5052.54
ORD0537,2025-11-17,Riya Singh,Delhi,Electronics,Monitor,16195,3,20,38868.0,3852.13
ORD0538,2025-10-30,Priya Gupta,Varanasi,Electronics,Monitor,23619,1,20,18895.2,3679.37
ORD0539,2025-07-07,Rohit Kumar,Bengaluru,Accessories,Wallet,2626,8,25,15756.0,3841.3
ORD0540,2025-07-23,Neha Patel,Hyderabad,Accessories,Wallet,948,8,20,6067.2,1077.55
ORD0541,2025-03-23,Rahul Verma,Chennai,Electronics,Mouse,1278,3,20,3067.2,261.0
ORD0542,2025-09-07,Priya Gupta,Delhi,Accessories,Watch,13057,8,10,94010.4,5650.49
ORD0543,2025-07-04,Rohit Kumar,Lucknow,Clothing,Jacket,3917,1,25,2937.75,298.75
ORD0544,2025-09-24,Karan Mehta,Kolkata,Home Appliances,Mixer,2326,6,0,13956.0,3153.14
ORD0545,2025-07-07,Pooja Agarwal,Delhi,Clothing,Shirt,3029,3,15,7723.95,1648.44
ORD0546,2025-06-26,Anjali Mishra,Lucknow,Accessories,Wallet,1941,4,20,6211.2,940.75
ORD0547,2025-02-09,Vikas Singh,Kolkata,Accessories,Backpack,4911,3,15,12523.05,1144.62
ORD0548,2025-03-02,Karan Mehta,Bengaluru,Furniture,Desk,7062,3,10,19067.4,3823.11
ORD0549,2025-09-03,Priya Gupta,Chennai,Home Appliances,Air Cooler,17800,2,15,30260.0,6621.11
ORD0550,2025-10-31,Rahul Verma,Mumbai,Furniture,Sofa,16471,4,0,65884.0,5400.6
ORD0551,2025-04-03,Vikas Singh,Jaipur,Accessories,Backpack,2003,1,5,1902.85,218.0
ORD0552,2025-11-07,Anjali Mishra,Lucknow,Accessories,Belt,476,5,0,2380.0,247.87
ORD0553,2025-10-26,Rahul Verma,Chennai,Furniture,Desk,17604,7,20,98582.4,8446.35
ORD0554,2025-02-05,Priya Gupta,Jaipur,Accessories,Wallet,1086,6,15,5538.6,1102.92
ORD0555,2025-09-16,Karan Mehta,Jaipur,Home Appliances,Microwave,8778,1,5,8339.1,1506.69
ORD0556,2025-11-04,Aarav Sharma,Hyderabad,Furniture,Coffee Table,4577,3,15,11671.35,3214.31
ORD0557,2025-11-05,Vikas Singh,Varanasi,Accessories,Backpack,1563,8,25,9378.0,774.46
ORD0558,2025-08-08,Priya Gupta,Lucknow,Home Appliances,Electric Kettle,2523,6,0,15138.0,3397.13
ORD0559,2025-09-02,Priya Gupta,Delhi,Home Appliances,Air Cooler,15650,2,15,26605.0,2220.74
ORD0560,2025-12-30,Sneha Roy,Varanasi,Clothing,Shirt,3027,7,10,19070.1,1854.67
ORD0561,2025-12-19,Neha Patel,Jaipur,Accessories,Belt,882,1,15,749.7,160.16
ORD0562,2025-05-14,Vikas Singh,Jaipur,Clothing,T-Shirt,816,7,25,4284.0,841.13
ORD0563,2025-04-15,Rohit Kumar,Hyderabad,Accessories,Wallet,2906,5,25,10897.5,1627.69
ORD0564,2025-05-10,Aman Yadav,Chennai,Accessories,Sunglasses,1964,6,20,9427.2,1779.18
ORD0565,2025-12-25,Rahul Verma,Delhi,Clothing,Sneakers,3762,2,25,5643.0,606.3
ORD0566,2025-12-17,Sneha Roy,Varanasi,Furniture,Coffee Table,9562,6,20,45897.6,9340.45
ORD0567,2025-08-30,Pooja Agarwal,Jaipur,Furniture,Sofa,56672,1,0,56672.0,14497.48
ORD0568,2025-01-20,Sneha Roy,Jaipur,Electronics,Laptop,52241,4,10,188067.6,13166.6
ORD0569,2025-01-30,Rahul Verma,Lucknow,Home Appliances,Electric Kettle,2934,5,25,11002.5,3200.43
ORD0570,2025-11-03,Vikas Singh,Hyderabad,Home Appliances,Mixer,3652,5,5,17347.0,1013.11
ORD0571,2025-01-01,Rahul Verma,Delhi,Furniture,Coffee Table,5776,1,10,5198.4,570.86
ORD0572,2025-09-23,Aarav Sharma,Delhi,Clothing,Sneakers,7285,7,15,43345.75,8518.31
ORD0573,2025-05-22,Priya Gupta,Chennai,Electronics,Keyboard,2830,6,10,15282.0,4444.34
ORD0574,2025-09-17,Riya Singh,Hyderabad,Furniture,Sofa,41473,1,10,37325.7,3499.61
ORD0575,2025-05-12,Vikas Singh,Chennai,Electronics,Keyboard,2910,6,0,17460.0,4377.84
ORD0576,2025-08-23,Karan Mehta,Lucknow,Clothing,Sneakers,7678,8,5,58352.8,13967.81
ORD0577,2025-11-21,Priya Gupta,Bengaluru,Accessories,Backpack,4748,2,10,8546.4,571.66
ORD0578,2025-05-08,Aman Yadav,Delhi,Clothing,Sneakers,7285,1,25,5463.75,1409.89
ORD0579,2025-04-22,Pooja Agarwal,Kolkata,Home Appliances,Air Cooler,7245,3,15,18474.75,2373.42
ORD0580,2025-05-16,Priya Gupta,Bengaluru,Furniture,Desk,12175,4,5,46265.0,10819.41
ORD0581,2025-03-03,Riya Singh,Lucknow,Furniture,Desk,17702,6,5,100901.4,24694.07
ORD0582,2025-09-10,Pooja Agarwal,Kolkata,Accessories,Backpack,1146,8,10,8251.2,1692.87
ORD0583,2025-10-23,Rahul Verma,Varanasi,Home Appliances,Microwave,19521,5,15,82964.25,8754.65
ORD0584,2025-12-18,Rahul Verma,Lucknow,Accessories,Sunglasses,4418,1,20,3534.4,483.58
ORD0585,2025-01-07,Karan Mehta,Bengaluru,Electronics,Mouse,2422,8,10,17438.4,3876.6
ORD0586,2025-05-13,Rahul Verma,Hyderabad,Home Appliances,Electric Kettle,1212,6,10,6544.8,1329.87
ORD0587,2025-04-05,Anjali Mishra,Jaipur,Clothing,Jeans,2303,8,20,14739.2,2001.2
ORD0588,2025-04-03,Pooja Agarwal,Mumbai,Furniture,Sofa,39399,6,15,200934.9,24093.58
ORD0589,2025-05-01,Vikas Singh,Jaipur,Accessories,Watch,14339,2,25,21508.5,2526.98
ORD0590,2025-04-01,Rohit Kumar,Lucknow,Home Appliances,Microwave,9389,3,15,23941.95,6019.42
ORD0591,2025-10-15,Pooja Agarwal,Varanasi,Furniture,Coffee Table,11748,6,15,59914.8,7489.86
ORD0592,2025-09-01,Karan Mehta,Delhi,Home Appliances,Mixer,3338,1,5,3171.1,803.73
ORD0593,2025-05-12,Neha Patel,Varanasi,Home Appliances,Air Cooler,10256,6,10,55382.4,10527.5
ORD0594,2025-11-29,Vikas Singh,Mumbai,Home Appliances,Mixer,4876,4,20,15603.2,3026.61
ORD0595,2025-02-10,Rohit Kumar,Chennai,Clothing,Jacket,4663,8,25,27978.0,4524.95
ORD0596,2025-06-22,Rohit Kumar,Chennai,Clothing,Sneakers,3873,3,25,8714.25,2195.37
ORD0597,2025-06-10,Neha Patel,Kolkata,Accessories,Sunglasses,1084,2,5,2059.6,279.91
ORD0598,2025-07-05,Sneha Roy,Chennai,Clothing,Shirt,3440,7,10,21672.0,5893.11
ORD0599,2025-03-06,Sneha Roy,Bengaluru,Accessories,Sunglasses,3891,3,5,11089.35,2922.63
ORD0600,2025-02-02,Anjali Mishra,Hyderabad,Clothing,T-Shirt,931,3,15,2374.05,179.84
ORD0601,2025-02-12,Riya Singh,Kolkata,Electronics,Laptop,85523,7,20,478928.8,115541.14
ORD0602,2025-05-26,Anjali Mishra,Mumbai,Accessories,Watch,2381,7,10,15000.3,1610.12
ORD0603,2025-06-16,Anjali Mishra,Lucknow,Furniture,Coffee Table,5795,1,0,5795.0,1251.07
ORD0604,2025-12-24,Vikas Singh,Mumbai,Accessories,Wallet,2646,8,5,20109.6,5879.76
ORD0605,2025-10-01,Aman Yadav,Pune,Accessories,Belt,2270,7,20,12712.0,2668.84
ORD0606,2025-07-31,Aman Yadav,Mumbai,Home Appliances,Electric Kettle,1730,2,15,2941.0,373.41
ORD0607,2025-10-01,Aarav Sharma,Lucknow,Clothing,T-Shirt,500,3,10,1350.0,164.28
ORD0608,2025-01-04,Vikas Singh,Pune,Home Appliances,Air Cooler,6149,7,10,38738.7,7718.72
ORD0609,2025-11-27,Rohit Kumar,Jaipur,Furniture,Sofa,51736,7,15,307829.2,34622.79
ORD0610,2025-11-10,Sneha Roy,Kolkata,Furniture,Bookshelf,4297,7,25,22559.25,2479.05
ORD0611,2025-04-04,Rahul Verma,Kolkata,Clothing,Shirt,1901,7,5,12641.65,3329.44
ORD0612,2025-09-09,Priya Gupta,Pune,Electronics,Mouse,2165,8,10,15588.0,3509.14
ORD0613,2025-05-25,Aman Yadav,Mumbai,Electronics,Smartphone,13252,1,5,12589.4,3689.74
ORD0614,2025-04-22,Neha Patel,Jaipur,Home Appliances,Mixer,3907,2,5,7423.3,398.49
ORD0615,2025-06-19,Riya Singh,Mumbai,Clothing,Sneakers,7584,8,25,45504.0,11278.45
ORD0616,2025-04-09,Aman Yadav,Jaipur,Electronics,Tablet,37717,2,20,60347.2,10110.37
ORD0617,2025-08-15,Priya Gupta,Varanasi,Electronics,Laptop,85341,4,15,290159.4,70452.54
ORD0618,2025-06-09,Neha Patel,Mumbai,Furniture,Sofa,21157,4,15,71933.8,10594.46
ORD0619,2025-06-02,Priya Gupta,Pune,Electronics,Mouse,2551,2,10,4591.8,782.02
ORD0620,2025-08-11,Neha Patel,Varanasi,Electronics,Monitor,28846,4,0,115384.0,12575.87
ORD0621,2025-01-05,Aarav Sharma,Chennai,Furniture,Bookshelf,12579,2,15,21384.3,5288.04
ORD0622,2025-09-13,Riya Singh,Chennai,Home Appliances,Electric Kettle,1434,6,0,8604.0,965.2
ORD0623,2025-10-02,Riya Singh,Mumbai,Clothing,T-Shirt,622,6,25,2799.0,247.65
ORD0624,2025-01-11,Sneha Roy,Jaipur,Home Appliances,Microwave,12189,6,15,62163.9,14502.66
ORD0625,2025-10-14,Aman Yadav,Hyderabad,Clothing,Jeans,2226,1,15,1892.1,428.86
ORD0626,2025-08-28,Aman Yadav,Chennai,Home Appliances,Microwave,16284,3,20,39081.6,5350.9
ORD0627,2025-05-15,Vikas Singh,Pune,Accessories,Watch,2128,3,15,5426.4,672.43
ORD0628,2025-01-10,Pooja Agarwal,Pune,Home Appliances,Mixer,6144,7,25,32256.0,3108.95
ORD0629,2025-07-18,Priya Gupta,Hyderabad,Accessories,Watch,6254,2,25,9381.0,2737.29
ORD0630,2025-06-14,Riya Singh,Delhi,Home Appliances,Electric Kettle,1431,5,10,6439.5,981.71
ORD0631,2025-04-14,Riya Singh,Lucknow,Accessories,Backpack,1158,3,5,3300.3,885.71
ORD0632,2025-11-16,Sneha Roy,Chennai,Furniture,Office Chair,6042,7,25,31720.5,5471.07
ORD0633,2025-01-07,Priya Gupta,Lucknow,Clothing,T-Shirt,1250,4,20,4000.0,917.85
ORD0634,2025-08-01,Neha Patel,Varanasi,Electronics,Headphones,14123,1,10,12710.7,2408.74
ORD0635,2025-06-05,Riya Singh,Bengaluru,Accessories,Wallet,2566,1,25,1924.5,130.09
ORD0636,2025-04-09,Vikas Singh,Bengaluru,Accessories,Backpack,1629,4,20,5212.8,762.8
ORD0637,2025-11-23,Pooja Agarwal,Pune,Accessories,Watch,10149,7,25,53282.25,4069.62
ORD0638,2025-09-16,Neha Patel,Mumbai,Home Appliances,Fan,2652,3,5,7558.2,1417.1
ORD0639,2025-06-16,Neha Patel,Jaipur,Accessories,Belt,2214,6,10,11955.6,2241.92
ORD0640,2025-07-12,Vikas Singh,Kolkata,Home Appliances,Air Cooler,15968,4,20,51097.6,9524.93
ORD0641,2025-05-26,Pooja Agarwal,Varanasi,Clothing,Sneakers,8831,7,0,61817.0,14315.48
ORD0642,2025-04-20,Neha Patel,Varanasi,Accessories,Watch,5945,1,10,5350.5,1584.28
ORD0643,2025-07-02,Rahul Verma,Mumbai,Clothing,Shirt,2894,3,0,8682.0,516.01
ORD0644,2025-06-03,Riya Singh,Chennai,Clothing,Jacket,6769,4,5,25722.2,2933.9
ORD0645,2025-09-05,Rahul Verma,Lucknow,Home Appliances,Electric Kettle,1690,2,25,2535.0,332.52
ORD0646,2025-07-15,Riya Singh,Varanasi,Accessories,Backpack,3260,1,25,2445.0,616.35
ORD0647,2025-04-27,Sneha Roy,Chennai,Clothing,Jacket,5557,7,0,38899.0,10403.41
ORD0648,2025-01-22,Neha Patel,Hyderabad,Electronics,Mouse,2889,7,0,20223.0,2552.06
ORD0649,2025-07-21,Anjali Mishra,Chennai,Accessories,Watch,6354,4,5,24145.2,1512.21
ORD0650,2025-07-21,Rahul Verma,Mumbai,Accessories,Belt,768,4,15,2611.2,319.73
ORD0651,2025-02-13,Rohit Kumar,Hyderabad,Clothing,T-Shirt,1474,1,20,1179.2,176.64
ORD0652,2025-09-07,Rohit Kumar,Chennai,Home Appliances,Microwave,19485,3,15,49686.75,9431.74
ORD0653,2025-08-09,Neha Patel,Chennai,Furniture,Coffee Table,11589,4,5,44038.2,2990.68
ORD0654,2025-04-08,Neha Patel,Pune,Electronics,Laptop,79023,7,15,470186.85,66445.35
ORD0655,2025-08-15,Pooja Agarwal,Mumbai,Accessories,Backpack,3297,3,10,8901.9,1816.48
ORD0656,2025-02-13,Riya Singh,Varanasi,Home Appliances,Mixer,3912,4,25,11736.0,1683.59
ORD0657,2025-02-26,Aman Yadav,Lucknow,Furniture,Coffee Table,5419,5,0,27095.0,3679.98
ORD0658,2025-04-15,Vikas Singh,Hyderabad,Home Appliances,Mixer,4718,4,25,14154.0,2611.43
ORD0659,2025-01-10,Rohit Kumar,Chennai,Clothing,Shirt,2778,3,25,6250.5,1404.42
ORD0660,2025-12-23,Pooja Agarwal,Kolkata,Accessories,Backpack,2892,3,0,8676.0,1049.83
ORD0661,2025-05-19,Karan Mehta,Pune,Electronics,Headphones,11727,1,0,11727.0,1725.76
ORD0662,2025-09-18,Sneha Roy,Delhi,Electronics,Laptop,54168,7,5,360217.2,106245.42
ORD0663,2025-08-23,Vikas Singh,Varanasi,Clothing,Sneakers,2942,3,5,8384.7,1468.69
ORD0664,2025-03-22,Aarav Sharma,Pune,Electronics,Smartphone,44695,5,10,201127.5,34691.12
ORD0665,2025-09-14,Aman Yadav,Varanasi,Clothing,Jacket,7121,5,5,33824.75,10113.55
ORD0666,2025-07-21,Karan Mehta,Mumbai,Clothing,Sneakers,1982,5,5,9414.5,827.79
ORD0667,2025-03-20,Rohit Kumar,Kolkata,Electronics,Mouse,1865,4,15,6341.0,698.08
ORD0668,2025-10-25,Vikas Singh,Bengaluru,Accessories,Wallet,2239,3,5,6381.15,1359.94
ORD0669,2025-03-16,Karan Mehta,Chennai,Furniture,Bookshelf,14280,3,15,36414.0,10884.93
ORD0670,2025-03-16,Sneha Roy,Varanasi,Furniture,Bookshelf,4111,2,5,7810.9,1010.73
ORD0671,2025-11-23,Sneha Roy,Kolkata,Clothing,Sneakers,8237,5,15,35007.25,8275.8
ORD0672,2025-11-10,Pooja Agarwal,Kolkata,Furniture,Desk,5749,3,5,16384.65,926.54
ORD0673,2025-07-03,Riya Singh,Lucknow,Accessories,Belt,1345,4,5,5111.0,1133.85
ORD0674,2025-09-09,Anjali Mishra,Mumbai,Furniture,Coffee Table,10680,6,5,60876.0,16012.36
ORD0675,2025-01-08,Aman Yadav,Jaipur,Furniture,Desk,7707,1,15,6550.95,1579.66
ORD0676,2025-08-13,Pooja Agarwal,Lucknow,Furniture,Desk,16415,4,0,65660.0,6189.74
ORD0677,2025-11-08,Sneha Roy,Jaipur,Clothing,Sneakers,5543,7,15,32980.85,8049.1
ORD0678,2025-01-22,Priya Gupta,Hyderabad,Clothing,Sneakers,2130,2,15,3621.0,594.66
ORD0679,2025-01-26,Priya Gupta,Kolkata,Accessories,Sunglasses,821,7,20,4597.6,1109.35
ORD0680,2025-05-31,Pooja Agarwal,Varanasi,Home Appliances,Fan,4294,5,15,18249.5,1672.05
ORD0681,2025-02-27,Rahul Verma,Chennai,Accessories,Watch,8595,8,0,68760.0,15860.3
ORD0682,2025-04-02,Anjali Mishra,Chennai,Accessories,Watch,7440,7,10,46872.0,7627.08
ORD0683,2025-12-31,Rahul Verma,Delhi,Furniture,Sofa,20910,5,10,94095.0,20976.54
ORD0684,2025-09-26,Sneha Roy,Jaipur,Electronics,Laptop,81283,8,25,487698.0,68636.59
ORD0685,2025-03-29,Neha Patel,Chennai,Accessories,Belt,1054,7,20,5902.4,856.74
ORD0686,2025-01-27,Rohit Kumar,Kolkata,Furniture,Desk,18234,3,5,51966.9,12591.02
ORD0687,2025-04-14,Aarav Sharma,Chennai,Clothing,Sneakers,6231,3,0,18693.0,5133.76
ORD0688,2025-01-03,Pooja Agarwal,Lucknow,Clothing,T-Shirt,1439,8,15,9785.2,1818.83
ORD0689,2025-02-10,Pooja Agarwal,Chennai,Furniture,Desk,13647,8,15,92799.6,14155.45
ORD0690,2025-04-17,Aarav Sharma,Mumbai,Electronics,Smartphone,67813,5,20,271252.0,56192.25
ORD0691,2025-12-08,Pooja Agarwal,Chennai,Furniture,Office Chair,16436,1,5,15614.2,4113.68
ORD0692,2025-04-02,Rahul Verma,Kolkata,Clothing,Jacket,2718,1,0,2718.0,419.22
ORD0693,2025-01-19,Riya Singh,Kolkata,Accessories,Belt,1126,8,25,6756.0,1315.67
ORD0694,2025-02-03,Aman Yadav,Lucknow,Clothing,Jacket,5104,2,15,8676.8,2263.15
ORD0695,2025-04-18,Sneha Roy,Bengaluru,Furniture,Office Chair,13992,6,20,67161.6,10305.24
ORD0696,2025-11-06,Sneha Roy,Kolkata,Accessories,Backpack,1695,2,15,2881.5,665.68
ORD0697,2025-11-16,Neha Patel,Mumbai,Home Appliances,Electric Kettle,2096,5,20,8384.0,1624.7
ORD0698,2025-11-09,Priya Gupta,Kolkata,Accessories,Belt,2433,8,15,16544.4,4169.11
ORD0699,2025-03-02,Sneha Roy,Bengaluru,Furniture,Office Chair,8873,1,15,7542.05,1556.42
ORD0700,2025-11-23,Priya Gupta,Varanasi,Accessories,Sunglasses,3891,1,10,3501.9,481.2
ORD0701,2025-10-09,Neha Patel,Varanasi,Furniture,Bookshelf,7168,2,10,12902.4,1613.72
ORD0702,2025-11-12,Aarav Sharma,Mumbai,Electronics,Mouse,1665,6,15,8491.5,1962.38
ORD0703,2025-11-27,Rahul Verma,Lucknow,Furniture,Bookshelf,8536,8,15,58044.8,14471.36
ORD0704,2025-07-31,Sneha Roy,Varanasi,Furniture,Sofa,50190,6,15,255969.0,62967.67
ORD0705,2025-04-17,Pooja Agarwal,Pune,Accessories,Wallet,2714,6,20,13027.2,2396.63
ORD0706,2025-06-23,Rohit Kumar,Hyderabad,Clothing,T-Shirt,2485,3,10,6709.5,1745.71
ORD0707,2025-06-07,Sneha Roy,Pune,Furniture,Coffee Table,9382,3,20,22516.8,1783.58
ORD0708,2025-07-10,Anjali Mishra,Kolkata,Electronics,Tablet,39123,2,15,66509.1,17908.39
ORD0709,2025-01-20,Priya Gupta,Delhi,Furniture,Coffee Table,7953,3,0,23859.0,3425.05
ORD0710,2025-06-24,Anjali Mishra,Hyderabad,Home Appliances,Electric Kettle,902,8,20,5772.8,511.01
ORD0711,2025-03-09,Priya Gupta,Varanasi,Clothing,Jacket,3173,2,20,5076.8,1112.73
ORD0712,2025-12-18,Pooja Agarwal,Delhi,Home Appliances,Fan,2748,1,10,2473.2,700.12
ORD0713,2025-06-09,Aarav Sharma,Chennai,Clothing,Sneakers,2255,2,20,3608.0,871.49
ORD0714,2025-09-30,Neha Patel,Lucknow,Clothing,Jeans,2514,4,5,9553.2,1162.07
ORD0715,2025-11-15,Vikas Singh,Hyderabad,Electronics,Tablet,21785,3,10,58819.5,4624.1
ORD0716,2025-03-14,Sneha Roy,Kolkata,Electronics,Smartphone,45555,6,20,218664.0,28343.5
ORD0717,2025-06-23,Vikas Singh,Lucknow,Accessories,Watch,3806,2,10,6850.8,1392.88
ORD0718,2025-07-16,Aarav Sharma,Delhi,Electronics,Smartphone,11900,8,25,71400.0,4470.64
ORD0719,2025-06-20,Priya Gupta,Hyderabad,Home Appliances,Fan,3266,8,20,20902.4,2903.47
ORD0720,2025-12-24,Anjali Mishra,Delhi,Electronics,Monitor,32048,8,20,205107.2,17013.4
ORD0721,2025-04-25,Rahul Verma,Chennai,Home Appliances,Air Cooler,17214,8,15,117055.2,12633.01
ORD0722,2025-06-19,Neha Patel,Lucknow,Clothing,Jacket,5211,3,25,11724.75,3274.91
ORD0723,2025-08-25,Rahul Verma,Kolkata,Home Appliances,Mixer,2535,8,0,20280.0,2795.8
ORD0724,2025-02-24,Neha Patel,Hyderabad,Clothing,Shirt,3153,3,20,7567.2,573.09
ORD0725,2025-05-03,Pooja Agarwal,Bengaluru,Electronics,Monitor,16899,8,15,114913.2,22710.75
ORD0726,2025-12-22,Pooja Agarwal,Jaipur,Accessories,Watch,8903,7,0,62321.0,8424.46
ORD0727,2025-02-09,Sneha Roy,Chennai,Home Appliances,Electric Kettle,2201,4,5,8363.8,1803.68
ORD0728,2025-08-16,Rahul Verma,Kolkata,Home Appliances,Mixer,6851,8,10,49327.2,9311.59
ORD0729,2025-07-14,Neha Patel,Lucknow,Home Appliances,Mixer,6900,2,25,10350.0,2623.9
ORD0730,2025-11-22,Aarav Sharma,Mumbai,Electronics,Laptop,49261,3,20,118226.4,32608.5
ORD0731,2025-08-17,Priya Gupta,Bengaluru,Furniture,Sofa,49816,5,15,211718.0,43167.83
ORD0732,2025-06-26,Riya Singh,Chennai,Clothing,Jacket,6671,5,15,28351.75,6505.25
ORD0733,2025-02-01,Neha Patel,Hyderabad,Electronics,Keyboard,4681,7,5,31128.65,8190.77
ORD0734,2025-01-16,Priya Gupta,Jaipur,Electronics,Laptop,81095,6,0,486570.0,129092.84
ORD0735,2025-10-07,Priya Gupta,Mumbai,Accessories,Sunglasses,3106,7,15,18480.7,2686.93
ORD0736,2025-03-20,Aman Yadav,Mumbai,Home Appliances,Microwave,10083,7,10,63522.9,16515.36
ORD0737,2025-09-07,Karan Mehta,Jaipur,Furniture,Office Chair,7350,1,5,6982.5,1608.31
ORD0738,2025-12-23,Pooja Agarwal,Jaipur,Furniture,Office Chair,9496,7,15,56501.2,15447.18
ORD0739,2025-07-16,Neha Patel,Bengaluru,Accessories,Watch,8444,7,20,47286.4,12058.88
ORD0740,2025-05-02,Sneha Roy,Hyderabad,Furniture,Sofa,54621,1,20,43696.8,7626.81
ORD0741,2025-12-27,Neha Patel,Delhi,Clothing,Sneakers,7512,1,0,7512.0,1442.58
ORD0742,2025-05-24,Anjali Mishra,Hyderabad,Accessories,Sunglasses,1155,3,25,2598.75,605.05
ORD0743,2025-12-06,Karan Mehta,Delhi,Electronics,Keyboard,1224,4,15,4161.6,864.22
ORD0744,2025-01-06,Anjali Mishra,Lucknow,Accessories,Belt,1679,1,10,1511.1,277.68
ORD0745,2025-05-31,Aman Yadav,Mumbai,Accessories,Sunglasses,3215,7,10,20254.5,5876.75
ORD0746,2025-05-14,Aarav Sharma,Lucknow,Electronics,Mouse,2747,5,25,10301.25,2536.74
ORD0747,2025-11-16,Aarav Sharma,Kolkata,Accessories,Watch,10385,1,25,7788.75,2317.86
ORD0748,2025-11-12,Aman Yadav,Kolkata,Home Appliances,Mixer,3038,2,10,5468.4,618.0
ORD0749,2025-10-30,Sneha Roy,Mumbai,Clothing,T-Shirt,2018,2,20,3228.8,302.39
ORD0750,2025-04-03,Vikas Singh,Varanasi,Home Appliances,Air Cooler,8873,5,25,33273.75,3628.47
ORD0751,2025-03-20,Anjali Mishra,Jaipur,Clothing,T-Shirt,2481,3,20,5954.4,1687.99
ORD0752,2025-04-18,Pooja Agarwal,Pune,Home Appliances,Microwave,17824,8,25,106944.0,22393.4
ORD0753,2025-07-24,Anjali Mishra,Kolkata,Electronics,Mouse,1382,2,0,2764.0,254.01
ORD0754,2025-08-31,Aman Yadav,Mumbai,Home Appliances,Electric Kettle,1757,7,25,9224.25,2088.39
ORD0755,2025-06-11,Vikas Singh,Varanasi,Accessories,Sunglasses,597,5,15,2537.25,369.17
ORD0756,2025-05-20,Neha Patel,Kolkata,Electronics,Keyboard,3398,7,20,19028.8,5318.75
ORD0757,2025-05-04,Sneha Roy,Chennai,Clothing,T-Shirt,1022,7,15,6080.9,1479.41
ORD0758,2025-12-11,Aarav Sharma,Delhi,Furniture,Coffee Table,8528,3,10,23025.6,4303.56
ORD0759,2025-04-23,Sneha Roy,Kolkata,Electronics,Headphones,2600,2,25,3900.0,629.79
ORD0760,2025-11-01,Karan Mehta,Bengaluru,Clothing,Jeans,1339,1,20,1071.2,78.18
ORD0761,2025-12-03,Karan Mehta,Chennai,Accessories,Backpack,1782,2,20,2851.2,235.16
ORD0762,2025-02-08,Karan Mehta,Lucknow,Furniture,Office Chair,11037,5,10,49666.5,8281.34
ORD0763,2025-05-22,Aarav Sharma,Jaipur,Clothing,Sneakers,6798,5,5,32290.5,7917.08
ORD0764,2025-02-05,Anjali Mishra,Bengaluru,Home Appliances,Air Cooler,6984,5,10,31428.0,2969.39
